90378711;41.15786;-8.630335;-0.1506278;0.7183401
90378713;41.15697;-8.629402;-0.1506115;0.7183247
90378715;41.15731;-8.628161;-0.1505898;0.7183305
90378716;41.15788;-8.627914;-0.1505855;0.7183405
111415443;41.16033;-8.643944;-0.1508653;0.7183833
111415445;41.16002;-8.642041;-0.1508321;0.7183778
111415446;41.159;-8.635816;-0.1507234;0.71836
111450380;41.14835;-8.653233;-0.1510274;0.7181742
111450382;41.14787;-8.649712;-0.1509659;0.7181659
111450384;41.14789;-8.649527;-0.1509627;0.7181662
111450385;41.14795;-8.649328;-0.1509593;0.7181672
111450386;41.14816;-8.648717;-0.1509486;0.7181708
111450388;41.14837;-8.647964;-0.1509354;0.7181745
111450389;41.14845;-8.647416;-0.1509259;0.7181759
111459756;41.14848;-8.646904;-0.1509169;0.7181764
111459757;41.14847;-8.646422;-0.1509085;0.7181762
111459759;41.1484;-8.645949;-0.1509003;0.7181751
111459763;41.14804;-8.643139;-0.1508512;0.7181687
111459764;41.14803;-8.642712;-0.1508438;0.7181686
111459765;41.14808;-8.642182;-0.1508345;0.7181695
111459766;41.14819;-8.641571;-0.1508239;0.7181715
111459769;41.14836;-8.640929;-0.1508127;0.7181743
111459772;41.14843;-8.640567;-0.1508063;0.7181756
111459775;41.14848;-8.640006;-0.1507965;0.7181764
111459776;41.14833;-8.637502;-0.1507528;0.7181738
111459778;41.14823;-8.636537;-0.150736;0.7181721
111459780;41.14811;-8.635924;-0.1507253;0.71817
111459781;41.14795;-8.635304;-0.1507145;0.7181671
111460002;41.15064;-8.640574;-0.1508065;0.7182142
111460003;41.15043;-8.640731;-0.1508092;0.7182105
111460004;41.15025;-8.640806;-0.1508105;0.7182073
111460005;41.15001;-8.640845;-0.1508112;0.7182031
111461652;41.15083;-8.640355;-0.1508026;0.7182174
111461655;41.15094;-8.640169;-0.1507994;0.7182193
111461657;41.15105;-8.639902;-0.1507947;0.7182212
111461658;41.15111;-8.639651;-0.1507904;0.7182224
111461660;41.15114;-8.639395;-0.1507859;0.7182229
111461662;41.15114;-8.639077;-0.1507803;0.7182229
111461663;41.15098;-8.636499;-0.1507353;0.7182201
111461666;41.15092;-8.635507;-0.150718;0.718219
111461672;41.15108;-8.63365;-0.1506856;0.7182218
111462213;41.14993;-8.638646;-0.1507728;0.7182018
111462217;41.14967;-8.639376;-0.1507856;0.7181972
111462218;41.14949;-8.639994;-0.1507963;0.7181942
111463991;41.1494;-8.640449;-0.1508043;0.7181925
111463992;41.14931;-8.641045;-0.1508147;0.718191
111463993;41.14929;-8.641654;-0.1508253;0.7181906
111463995;41.14932;-8.642138;-0.1508338;0.7181911
111463996;41.14942;-8.642641;-0.1508425;0.7181928
111463998;41.14954;-8.643033;-0.1508494;0.718195
111463999;41.14983;-8.643656;-0.1508602;0.7182001
111464001;41.15005;-8.643959;-0.1508655;0.7182039
111464003;41.15036;-8.644267;-0.1508709;0.7182093
111464004;41.15066;-8.644481;-0.1508746;0.7182145
111464006;41.15097;-8.644621;-0.1508771;0.7182199
111464007;41.15129;-8.644618;-0.150877;0.7182256
111464009;41.15154;-8.644492;-0.1508749;0.7182299
111464010;41.15187;-8.643958;-0.1508655;0.7182357
111464012;41.15192;-8.643263;-0.1508534;0.7182364
111464014;41.15181;-8.64292;-0.1508474;0.7182345
111464578;41.15095;-8.644746;-0.1508793;0.7182195
111464581;41.15122;-8.644799;-0.1508802;0.7182243
111464588;41.15277;-8.644736;-0.1508791;0.7182514
111464591;41.15342;-8.644803;-0.1508803;0.7182627
111464592;41.15396;-8.644937;-0.1508826;0.7182721
111465590;41.15063;-8.6446;-0.1508767;0.7182141
111465591;41.1503;-8.644361;-0.1508726;0.7182083
111465594;41.15003;-8.644084;-0.1508677;0.7182035
111465596;41.14976;-8.643724;-0.1508615;0.7181988
111465599;41.14953;-8.643263;-0.1508534;0.7181948
111465600;41.14942;-8.642963;-0.1508482;0.7181928
111465602;41.1493;-8.642537;-0.1508407;0.7181908
111465603;41.14921;-8.641926;-0.1508301;0.7181892
111465604;41.1492;-8.641562;-0.1508237;0.7181891
111465606;41.14921;-8.641249;-0.1508182;0.7181892
111465608;41.14924;-8.640907;-0.1508123;0.7181898
111465610;41.14933;-8.640446;-0.1508042;0.7181912
111465613;41.14952;-8.639589;-0.1507893;0.7181945
111465615;41.14967;-8.639114;-0.150781;0.7181972
111465621;41.15063;-8.636595;-0.150737;0.7182141
111467269;41.1477;-8.634437;-0.1506993;0.7181628
111467270;41.14743;-8.633743;-0.1506872;0.7181581
111467271;41.14695;-8.632876;-0.1506721;0.7181498
111467273;41.14559;-8.63072;-0.1506345;0.7181261
111467277;41.14532;-8.63033;-0.1506277;0.7181212
111467278;41.1452;-8.630143;-0.1506244;0.7181193
111467280;41.14501;-8.629746;-0.1506175;0.7181159
111467281;41.14476;-8.628873;-0.1506022;0.7181115
111467284;41.1447;-8.62839;-0.1505938;0.7181104
111467285;41.14467;-8.627877;-0.1505849;0.71811
111467286;41.14468;-8.627499;-0.1505783;0.7181102
111467287;41.14473;-8.626899;-0.1505678;0.718111
111467467;41.14476;-8.626755;-0.1505653;0.7181115
111479493;41.14479;-8.625411;-0.1505418;0.7181121
111479494;41.14473;-8.625093;-0.1505363;0.7181111
111479496;41.14463;-8.624766;-0.1505306;0.7181093
111479498;41.1436;-8.62163;-0.1504758;0.7180912
111479500;41.14343;-8.621334;-0.1504707;0.7180884
111479501;41.14316;-8.620948;-0.1504639;0.7180836
111479502;41.14257;-8.620356;-0.1504536;0.7180734
111479503;41.14239;-8.620086;-0.1504489;0.7180702
111479504;41.14158;-8.618849;-0.1504273;0.7180561
111479505;41.1415;-8.618714;-0.1504249;0.7180546
111479506;41.14054;-8.616597;-0.150388;0.7180378
111479507;41.1405;-8.616468;-0.1503857;0.7180372
111479508;41.14048;-8.616322;-0.1503832;0.7180369
111479509;41.14049;-8.616189;-0.1503809;0.718037
111479510;41.14054;-8.616021;-0.1503779;0.7180378
111481288;41.14143;-8.613438;-0.1503329;0.7180533
111481561;41.14165;-8.61452;-0.1503517;0.7180572
111481563;41.14125;-8.614502;-0.1503514;0.7180504
111481848;41.14166;-8.615314;-0.1503656;0.7180574
111481849;41.14095;-8.615317;-0.1503657;0.718045
111798983;41.15969;-8.640646;-0.1508077;0.718372
111799455;41.15828;-8.630221;-0.1506258;0.7183474
112588578;41.16541;-8.640182;-0.1507996;0.7184719
112594210;41.16452;-8.637241;-0.1507483;0.7184565
112594214;41.16473;-8.638167;-0.1507645;0.71846
112594223;41.16523;-8.639139;-0.1507814;0.7184688
112594228;41.16529;-8.639204;-0.1507826;0.7184698
112594236;41.16537;-8.639547;-0.1507885;0.7184713
112594240;41.1657;-8.640163;-0.1507993;0.718477
112595515;41.16566;-8.6405;-0.1508052;0.7184763
112675709;41.15855;-8.630023;-0.1506223;0.7183523
112675712;41.1571;-8.629818;-0.1506187;0.718327
112675714;41.15699;-8.628754;-0.1506002;0.718325
112675715;41.15756;-8.628003;-0.1505871;0.718335
112675717;41.1581;-8.627903;-0.1505853;0.7183444
112675719;41.1587;-8.628352;-0.1505932;0.7183549
112676582;41.16369;-8.634618;-0.1507025;0.718442
112677103;41.16275;-8.633119;-0.1506763;0.7184255
112677104;41.16322;-8.633473;-0.1506825;0.7184336
112677105;41.16332;-8.633636;-0.1506854;0.7184355
112677106;41.16348;-8.633933;-0.1506906;0.7184383
112686789;41.14125;-8.610816;-0.1502871;0.7180502
112686793;41.14066;-8.609663;-0.150267;0.71804
112686794;41.14083;-8.609519;-0.1502645;0.718043
112688566;41.1418;-8.605206;-0.1501892;0.7180599
112688570;41.1419;-8.602747;-0.1501463;0.7180616
112688573;41.14203;-8.601671;-0.1501275;0.7180639
112688575;41.14203;-8.600853;-0.1501132;0.7180639
112688576;41.14199;-8.60048;-0.1501067;0.7180631
112688578;41.14184;-8.599618;-0.1500916;0.7180606
112688580;41.14165;-8.599053;-0.1500818;0.7180573
112688582;41.1409;-8.597365;-0.1500523;0.7180442
112688584;41.14006;-8.595513;-0.15002;0.7180296
112688585;41.13995;-8.595106;-0.1500129;0.7180276
112688587;41.13991;-8.594702;-0.1500058;0.7180268
112688591;41.14024;-8.590523;-0.1499329;0.7180327
112688598;41.14033;-8.590115;-0.1499258;0.7180342
112688599;41.14058;-8.589585;-0.1499165;0.7180385
112688601;41.14074;-8.58932;-0.1499119;0.7180414
112688602;41.14105;-8.588904;-0.1499047;0.7180468
112688604;41.14183;-8.587853;-0.1498863;0.7180605
112688606;41.14265;-8.587175;-0.1498745;0.7180748
112688608;41.14323;-8.586463;-0.1498621;0.7180849
112688610;41.14344;-8.585977;-0.1498536;0.7180886
112688611;41.14357;-8.585463;-0.1498446;0.7180908
112688612;41.14362;-8.584977;-0.1498361;0.7180915
112688614;41.1436;-8.584053;-0.14982;0.7180914
112688615;41.14367;-8.583299;-0.1498068;0.7180926
112688617;41.14375;-8.582424;-0.1497916;0.7180939
112688618;41.14375;-8.582011;-0.1497844;0.7180938
112688620;41.14367;-8.581031;-0.1497672;0.7180926
112688621;41.14368;-8.580789;-0.149763;0.7180926
112688622;41.1438;-8.580104;-0.1497511;0.7180948
112688625;41.1439;-8.579831;-0.1497463;0.7180965
114324783;41.14542;-8.579735;-0.1497446;0.7181231
114324784;41.14568;-8.579594;-0.1497422;0.7181275
122432550;41.16504;-8.630807;-0.150636;0.7184654
122432556;41.16427;-8.632442;-0.1506645;0.718452
122432560;41.16373;-8.633667;-0.1506859;0.7184426
122432561;41.1629;-8.635208;-0.1507128;0.7184281
122432566;41.16253;-8.635946;-0.1507257;0.7184216
122434048;41.16299;-8.635067;-0.1507103;0.7184297
122439068;41.16471;-8.627084;-0.150571;0.7184597
122439070;41.16504;-8.629703;-0.1506167;0.7184654
122452407;41.16055;-8.593464;-0.1499842;0.7183871
122452409;41.16061;-8.594329;-0.1499993;0.7183881
122452412;41.16109;-8.598232;-0.1500675;0.7183965
122452414;41.16135;-8.600314;-0.1501038;0.718401
122452417;41.16153;-8.601695;-0.1501279;0.7184042
122452424;41.16217;-8.606847;-0.1502178;0.7184154
122452425;41.16248;-8.609223;-0.1502593;0.7184207
122452427;41.16271;-8.611128;-0.1502925;0.7184248
122452429;41.1629;-8.612592;-0.1503181;0.7184281
122452434;41.16391;-8.620702;-0.1504596;0.7184457
122480050;41.16085;-8.592041;-0.1499594;0.7183923
122549700;41.14426;-8.623574;-0.1505098;0.7181029
124384921;41.15145;-8.632876;-0.1506721;0.7182283
124384923;41.15168;-8.632711;-0.1506692;0.7182322
124384924;41.15213;-8.63258;-0.1506669;0.7182403
124384925;41.15268;-8.632241;-0.150661;0.7182497
126592365;41.16672;-8.626463;-0.1505602;0.7184948
126597343;41.16202;-8.632525;-0.150666;0.7184128
126597726;41.1636;-8.629108;-0.1506063;0.7184404
126598827;41.16351;-8.627458;-0.1505775;0.7184387
126600950;41.16335;-8.624803;-0.1505312;0.7184361
126600953;41.16314;-8.62335;-0.1505059;0.7184324
126600955;41.16298;-8.622668;-0.1504939;0.7184295
126600958;41.16285;-8.622007;-0.1504824;0.7184272
126600959;41.16273;-8.62086;-0.1504624;0.7184252
126604789;41.15987;-8.624672;-0.1505289;0.7183752
126617351;41.16036;-8.604431;-0.1501757;0.7183838
126617352;41.15989;-8.60277;-0.1501467;0.7183756
126617354;41.15944;-8.601063;-0.1501169;0.7183678
126617427;41.16237;-8.616489;-0.1503861;0.7184188
126617428;41.16172;-8.611365;-0.1502967;0.7184076
126617430;41.16146;-8.609597;-0.1502658;0.7184031
126617431;41.16104;-8.607491;-0.1502291;0.7183957
126617433;41.16058;-8.605205;-0.1501891;0.7183877
126634476;41.16183;-8.604017;-0.1501684;0.7184094
126638962;41.15635;-8.594631;-0.1500046;0.7183138
126643110;41.15902;-8.598628;-0.1500744;0.7183604
126646458;41.14935;-8.600466;-0.1501064;0.7181916
126647239;41.15053;-8.600469;-0.1501065;0.7182122
126647309;41.1505;-8.600242;-0.1501025;0.7182117
128560274;41.15805;-8.61223;-0.1503118;0.7183436
128560275;41.15734;-8.61265;-0.1503191;0.7183312
128560448;41.16499;-8.610975;-0.1502899;0.7184646
128560449;41.16293;-8.611084;-0.1502918;0.7184287
128655642;41.15932;-8.58053;-0.1497585;0.7183657
128655643;41.15932;-8.58065;-0.1497606;0.7183657
128655644;41.15933;-8.580913;-0.1497652;0.7183658
128655646;41.15933;-8.581297;-0.1497719;0.7183658
128655647;41.15927;-8.581609;-0.1497773;0.7183647
128655648;41.15919;-8.581841;-0.1497814;0.7183633
128655649;41.1591;-8.581935;-0.149783;0.7183617
128655650;41.15893;-8.582003;-0.1497842;0.7183589
128655651;41.15884;-8.582029;-0.1497847;0.7183573
128655652;41.15871;-8.582261;-0.1497887;0.718355
128655654;41.15887;-8.582837;-0.1497988;0.7183577
128655655;41.15889;-8.582944;-0.1498006;0.7183581
128655656;41.15883;-8.58314;-0.1498041;0.7183571
128655657;41.15843;-8.584004;-0.1498191;0.7183501
128655660;41.15766;-8.586017;-0.1498543;0.7183367
128655661;41.15763;-8.586178;-0.1498571;0.7183362
128655664;41.15715;-8.589333;-0.1499121;0.7183278
128655665;41.15707;-8.589682;-0.1499182;0.7183264
128655667;41.1567;-8.590701;-0.149936;0.71832
128655671;41.1561;-8.593829;-0.1499906;0.7183095
128672568;41.1524;-8.634851;-0.1507066;0.7182449
128672573;41.15245;-8.635825;-0.1507236;0.7182458
128672575;41.15251;-8.63616;-0.1507294;0.7182468
128673221;41.15239;-8.627172;-0.1505726;0.7182447
128673222;41.15248;-8.628743;-0.1506;0.7182462
128673223;41.15258;-8.630617;-0.1506327;0.7182481
128674452;41.15231;-8.626114;-0.1505541;0.7182434
128674453;41.15277;-8.624577;-0.1505273;0.7182513
128674454;41.15287;-8.624235;-0.1505213;0.7182531
128676154;41.15499;-8.626931;-0.1505684;0.7182901
128677717;41.1482;-8.624179;-0.1505203;0.7181716
128677718;41.14862;-8.625215;-0.1505384;0.718179
128677720;41.14872;-8.625397;-0.1505416;0.7181806
128677722;41.15066;-8.625914;-0.1505506;0.7182145
128677724;41.15086;-8.625954;-0.1505513;0.7182179
128677725;41.15145;-8.625824;-0.150549;0.7182284
128679581;41.14604;-8.620148;-0.15045;0.7181339
128680158;41.14637;-8.617693;-0.1504071;0.7181396
129530914;41.14911;-8.624796;-0.1505311;0.7181875
129533454;41.15207;-8.608223;-0.1502418;0.7182392
129544876;41.14588;-8.613521;-0.1503343;0.7181311
129545993;41.15148;-8.609498;-0.1502641;0.7182288
129545994;41.15157;-8.609549;-0.150265;0.7182304
129548927;41.15725;-8.60997;-0.1502723;0.7183295
129548929;41.15873;-8.609937;-0.1502717;0.7183554
129548930;41.16044;-8.609951;-0.150272;0.7183852
129548931;41.1641;-8.608541;-0.1502474;0.718449
129548933;41.1657;-8.608421;-0.1502453;0.718477
129549662;41.15663;-8.611876;-0.1503056;0.7183186
129550139;41.15516;-8.607632;-0.1502315;0.718293
129550744;41.15412;-8.607736;-0.1502333;0.7182749
129550745;41.15452;-8.607695;-0.1502326;0.7182819
129550851;41.15358;-8.60792;-0.1502365;0.7182655
129552044;41.15544;-8.607651;-0.1502319;0.7182979
129552045;41.1568;-8.607676;-0.1502323;0.7183216
129552046;41.1576;-8.607144;-0.150223;0.7183357
129552048;41.15916;-8.60613;-0.1502053;0.7183629
129552512;41.15517;-8.605973;-0.1502026;0.7182932
129553665;41.14832;-8.606329;-0.1502088;0.7181736
129553667;41.14703;-8.606807;-0.1502171;0.7181511
129553875;41.14764;-8.603931;-0.1501669;0.7181618
129554083;41.14653;-8.603822;-0.150165;0.7181425
129554561;41.14729;-8.602621;-0.1501441;0.7181557
129555296;41.14869;-8.600589;-0.1501086;0.7181801
129555503;41.14841;-8.600743;-0.1501113;0.7181752
129557542;41.14548;-8.615565;-0.15037;0.718124
129557601;41.14603;-8.613873;-0.1503404;0.7181337
129558556;41.14495;-8.617328;-0.1504007;0.7181149
129558976;41.14278;-8.615279;-0.150365;0.718077
129559333;41.14519;-8.610891;-0.1502884;0.718119
129559334;41.14274;-8.614152;-0.1503453;0.7180762
129784803;41.15148;-8.641484;-0.1508224;0.7182288
129786475;41.1511;-8.637163;-0.1507469;0.7182222
129786476;41.15115;-8.638052;-0.1507625;0.7182231
129786479;41.15139;-8.640632;-0.1508075;0.7182273
129788146;41.15108;-8.635699;-0.1507214;0.7182218
129789014;41.15133;-8.633543;-0.1506837;0.7182263
129789016;41.15124;-8.633742;-0.1506872;0.7182246
129789017;41.15118;-8.634018;-0.150692;0.7182236
129789018;41.15115;-8.634562;-0.1507015;0.718223
129792727;41.15389;-8.631966;-0.1506562;0.7182708
129792728;41.1538;-8.632058;-0.1506578;0.7182693
129792730;41.15348;-8.63225;-0.1506612;0.7182637
129792731;41.15279;-8.632447;-0.1506646;0.7182516
129792735;41.15256;-8.632631;-0.1506678;0.7182477
129792737;41.15204;-8.632732;-0.1506696;0.7182386
129792739;41.15187;-8.632784;-0.1506705;0.7182357
129792741;41.15173;-8.632909;-0.1506727;0.7182332
129795158;41.15609;-8.629645;-0.1506157;0.7183092
129795307;41.15566;-8.629869;-0.1506196;0.7183018
129795309;41.15481;-8.630731;-0.1506347;0.7182869
129795565;41.15566;-8.629664;-0.1506161;0.7183018
129795567;41.1556;-8.629619;-0.1506153;0.7183007
129795568;41.15552;-8.629548;-0.150614;0.7182993
129800097;41.15449;-8.630717;-0.1506344;0.7182814
129800102;41.15457;-8.631027;-0.1506398;0.7182827
129953503;41.15711;-8.62425;-0.1505216;0.7183271
129953504;41.15653;-8.620773;-0.1504609;0.718317
129953505;41.15629;-8.619326;-0.1504356;0.7183127
129953582;41.15748;-8.62804;-0.1505877;0.7183335
137817763;41.15516;-8.629;-0.1506045;0.7182931
137817855;41.15562;-8.627426;-0.150577;0.718301
137818312;41.1551;-8.62871;-0.1505994;0.7182921
137818313;41.15509;-8.628865;-0.1506021;0.7182919
137819394;41.15494;-8.628799;-0.150601;0.7182892
137819397;41.15484;-8.628775;-0.1506005;0.7182875
137819989;41.15546;-8.629989;-0.1506217;0.7182984
137831873;41.14849;-8.619493;-0.1504385;0.7181767
137831876;41.14861;-8.619337;-0.1504358;0.7181786
137831881;41.1485;-8.618353;-0.1504186;0.7181768
137831884;41.14847;-8.618287;-0.1504175;0.7181762
137831888;41.14801;-8.618095;-0.1504141;0.7181683
137831894;41.14726;-8.617018;-0.1503953;0.7181552
137831895;41.14717;-8.6163;-0.1503828;0.7181535
137831896;41.14718;-8.616215;-0.1503813;0.7181538
137868887;41.14466;-8.611577;-0.1503004;0.7181098
137873037;41.1449;-8.611736;-0.1503032;0.718114
137881583;41.14298;-8.602023;-0.1501336;0.7180805
137882131;41.14403;-8.604932;-0.1501844;0.7180988
137884299;41.1455;-8.603261;-0.1501552;0.7181244
137888646;41.14334;-8.605261;-0.1501901;0.7180868
137896681;41.14566;-8.60525;-0.15019;0.7181273
137896691;41.14581;-8.60034;-0.1501043;0.7181299
137896693;41.14588;-8.599158;-0.1500836;0.7181311
137896694;41.14592;-8.598228;-0.1500674;0.7181318
137896696;41.14597;-8.597361;-0.1500522;0.7181326
137901873;41.14642;-8.601911;-0.1501317;0.7181405
137901874;41.14684;-8.601942;-0.1501322;0.7181478
137903870;41.14638;-8.604301;-0.1501734;0.7181398
137903872;41.1463;-8.604342;-0.1501741;0.7181383
137903874;41.14625;-8.604333;-0.1501739;0.7181375
137903876;41.1452;-8.605919;-0.1502016;0.7181193
137903879;41.14482;-8.606874;-0.1502183;0.7181125
137955522;41.14605;-8.603377;-0.1501573;0.7181341
137959671;41.14723;-8.601551;-0.1501254;0.7181546
137961403;41.14771;-8.60015;-0.1501009;0.718163
137964116;41.14837;-8.598404;-0.1500705;0.7181745
137967018;41.14951;-8.59935;-0.150087;0.7181945
137970173;41.15241;-8.596863;-0.1500436;0.7182451
137981937;41.15903;-8.624304;-0.1505225;0.7183606
137982073;41.15557;-8.62089;-0.1504629;0.7183002
137982795;41.15524;-8.619068;-0.1504311;0.7182944
137992807;41.16012;-8.607918;-0.1502365;0.7183796
137992808;41.15735;-8.609162;-0.1502582;0.7183312
137993129;41.16023;-8.608665;-0.1502496;0.7183816
137993249;41.16068;-8.611591;-0.1503006;0.7183893
137994581;41.15749;-8.608109;-0.1502399;0.7183338
137994583;41.15721;-8.61133;-0.1502961;0.7183288
137994655;41.15836;-8.606647;-0.1502143;0.7183488
137994720;41.15899;-8.608397;-0.1502449;0.7183598
137994933;41.15867;-8.607525;-0.1502296;0.7183543
137996370;41.15491;-8.604693;-0.1501802;0.7182887
138194386;41.15802;-8.598815;-0.1500776;0.7183429
138194473;41.15545;-8.595164;-0.1500139;0.7182981
138195667;41.15964;-8.596296;-0.1500337;0.7183712
138196470;41.15929;-8.592947;-0.1499752;0.7183651
138196594;41.15998;-8.595192;-0.1500144;0.7183772
138197779;41.15716;-8.601967;-0.1501326;0.7183279
138198390;41.15926;-8.603166;-0.1501536;0.7183647
138198392;41.15731;-8.602491;-0.1501418;0.7183305
138205495;41.16896;-8.606373;-0.1502095;0.718534
138205497;41.16871;-8.606393;-0.1502099;0.7185295
138205498;41.16626;-8.606436;-0.1502106;0.7184867
138205500;41.16531;-8.60635;-0.1502091;0.7184703
138205502;41.16425;-8.606271;-0.1502078;0.7184517
138208397;41.16025;-8.621411;-0.150472;0.7183819
138208399;41.15905;-8.62013;-0.1504496;0.718361
138208401;41.15864;-8.619917;-0.1504459;0.7183537
138208872;41.16133;-8.621084;-0.1504663;0.7184007
138209120;41.16153;-8.620632;-0.1504584;0.7184043
138210915;41.16024;-8.622423;-0.1504897;0.7183817
138213191;41.15929;-8.623501;-0.1505085;0.7183651
138213192;41.15946;-8.623159;-0.1505025;0.7183681
138214591;41.15726;-8.624854;-0.1505321;0.7183297
138216142;41.15047;-8.623525;-0.1505089;0.7182113
138216828;41.14811;-8.624231;-0.1505212;0.71817
138218138;41.14559;-8.62389;-0.1505153;0.7181261
138218140;41.14571;-8.624046;-0.150518;0.718128
138218142;41.14568;-8.624398;-0.1505241;0.7181276
138218143;41.14575;-8.624546;-0.1505267;0.7181289
138218145;41.14698;-8.624776;-0.1505307;0.7181503
138218147;41.14724;-8.624724;-0.1505298;0.7181548
